"icd9"	"icd9_string"	"phewas_code"	"phewas_string"	"exclude_range"	"rollup_bool"	"Ignore_bool"	"sex"	"pregnancy_related"	"category"	"category_string"
952.08	"C(5)-C(7) level with central cord syndrome"	952	"Spinal cord injury without evidence of spinal bone injury"	"950-957.99"	1	0	""	0	18	"injuries & poisonings"
952.09	"C(5)-C(7) level with other specified spinal cord injury"	952	"Spinal cord injury without evidence of spinal bone injury"	"950-957.99"	1	0	""	0	18	"injuries & poisonings"
952.1	"Dorsal [thoracic] spinal cord injury without evidence of spinal bone injury"	952	"Spinal cord injury without evidence of spinal bone injury"	"950-957.99"	1	0	""	0	18	"injuries & poisonings"
952.10	"T(1)-T(6) level spinal cord injury, unspecified"	952	"Spinal cord injury without evidence of spinal bone injury"	"950-957.99"	1	0	""	0	18	"injuries & poisonings"
952.11	"T(1)-T(6) level with complete lesion of spinal cord"	952	"Spinal cord injury without evidence of spinal bone injury"	"950-957.99"	1	0	""	0	18	"injuries & poisonings"
952.12	"T(1)-T(6) level with anterior cord syndrome"	952	"Spinal cord injury without evidence of spinal bone injury"	"950-957.99"	1	0	""	0	18	"injuries & poisonings"
952.13	"T(1)-T(6) level with central cord syndrome"	952	"Spinal cord injury without evidence of spinal bone injury"	"950-957.99"	1	0	""	0	18	"injuries & poisonings"
952.14	"T(1)-T(6) level with other specified spinal cord injury"	952	"Spinal cord injury without evidence of spinal bone injury"	"950-957.99"	1	0	""	0	18	"injuries & poisonings"
952.15	"T(7)-T(12) level spinal cord injury, unspecified"	952	"Spinal cord injury without evidence of spinal bone injury"	"950-957.99"	1	0	""	0	18	"injuries & poisonings"
952.16	"T(7)-T(12) level with complete lesion of spinal cord"	952	"Spinal cord injury without evidence of spinal bone injury"	"950-957.99"	1	0	""	0	18	"injuries & poisonings"
952.17	"T(7)-T(12) level with anterior cord syndrome"	952	"Spinal cord injury without evidence of spinal bone injury"	"950-957.99"	1	0	""	0	18	"injuries & poisonings"
952.18	"T(7)-T(12) level with central cord syndrome"	952	"Spinal cord injury without evidence of spinal bone injury"	"950-957.99"	1	0	""	0	18	"injuries & poisonings"
952.19	"T(7)-T(12) level with other specified spinal cord injury"	952	"Spinal cord injury without evidence of spinal bone injury"	"950-957.99"	1	0	""	0	18	"injuries & poisonings"
952.2	"Lumbar spinal cord injury without spinal bone injury"	952	"Spinal cord injury without evidence of spinal bone injury"	"950-957.99"	1	0	""	0	18	"injuries & poisonings"
952.3	"Sacral spinal cord injury without spinal bone injury"	952	"Spinal cord injury without evidence of spinal bone injury"	"950-957.99"	1	0	""	0	18	"injuries & poisonings"
952.4	"Cauda equina spinal cord injury without spinal bone injury"	952	"Spinal cord injury without evidence of spinal bone injury"	"950-957.99"	1	0	""	0	18	"injuries & poisonings"
952.8	"Multiple sites of spinal cord injury without spinal bone injury"	952	"Spinal cord injury without evidence of spinal bone injury"	"950-957.99"	1	0	""	0	18	"injuries & poisonings"
952.9	"Spinal cord injury NOS"	952	"Spinal cord injury without evidence of spinal bone injury"	"950-957.99"	1	0	""	0	18	"injuries & poisonings"
953	"Injury to nerve roots and spinal plexus"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
953.0	"Injury to cervical nerve root"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
953.1	"Injury to dorsal nerve root"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
953.2	"Injury to lumbar nerve root"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
953.3	"Injury to sacral nerve root"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
953.4	"Injury to brachial plexus"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
953.5	"Injury to lumbosacral plexus"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
953.8	"Injury to multiple sites of nerve roots and spinal plexus"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
953.9	"Injury to unspecified site of nerve roots and spinal plexus"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
954	"Injury to other nerve(s) of trunk, excluding shoulder and pelvic girdles"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
954.0	"Injury to cervical sympathetic nerve, excluding shoulder and pelvic girdles"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
954.1	"Injury to other sympathetic nerve, excluding shoulder and pelvic girdles"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
954.8	"Injury to other specified nerve(s) of trunk, excluding shoulder and pelvic girdles"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
954.9	"Injury to unspecified nerve of trunk, excluding shoulder and pelvic girdles"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
955	"Injury to peripheral nerve(s) of shoulder girdle and upper limb"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
955.0	"Injury to axillary nerve"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
955.1	"Injury to median nerve"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
955.2	"Injury to ulnar nerve"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
955.3	"Injury to radial nerve"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
955.4	"Injury to musculocutaneous nerve"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
955.5	"Injury to cutaneous sensory nerve, upper limb"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
955.6	"Injury to digital nerve, upper limb"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
955.7	"Injury to other specified nerve(s) of shoulder girdle and upper limb"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
955.8	"Injury to multiple nerves of shoulder girdle and upper limb"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
955.9	"Injury to unspecified nerve of shoulder girdle and upper limb"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
956	"Injury to peripheral nerve(s) of pelvic girdle and lower limb"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
956.0	"Injury to sciatic nerve"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
956.1	"Injury to femoral nerve"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
956.2	"Injury to posterior tibial nerve"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
956.3	"INJURY PERONEAL NERVE"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
956.4	"Injury to cutaneous sensory nerve, lower limb"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
956.5	"Injury to other specified nerve(s) of pelvic girdle and lower limb"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
956.8	"Injury to multiple nerves of pelvic girdle and lower limb"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
956.9	"Injury to unspecified nerve of pelvic girdle and lower limb"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
957	"Injury to other and unspecified nerves"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
957.0	"Injury to superficial nerves of head and neck"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
957.1	"Injury to other specified nerve(s)"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
957.8	"Injury to multiple nerves in several parts"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
957.9	"Injury to nerve NOS"	957	"Injury to other and unspecified nerves"	"950-957.99"	1	0	""	0	18	"injuries & poisonings"
958	"Certain early complications of trauma"	907	"Injuries to the nervous system"	"905-909.99"	1	0	""	0	18	"injuries & poisonings"
958.0	"Air embolism as an early complication of trauma"	958	"Certain early complications of trauma or procedure"	"958-959.99"	1	0	""	0	18	"injuries & poisonings"
958.1	"Fat embolism"	958	"Certain early complications of trauma or procedure"	"958-959.99"	1	0	""	0	18	"injuries & poisonings"
958.2	"Secondary and recurrent hemorrhage as an early complication of trauma"	850	"Hemorrhage or hematoma complicating a procedure"	"850-859.99"	1	0	"Both"	0	18	"injuries & poisonings"
958.3	"Posttraumatic wound infection not elsewhere classified"	876	"Posttraumatic wound infection not elsewhere classified"	"870-879.99"	1	0	"Both"	0	18	"injuries & poisonings"
958.4	"Traumatic shock"	958	"Certain early complications of trauma or procedure"	"958-959.99"	1	0	""	0	18	"injuries & poisonings"
958.5	"Traumatic anuria"	958	"Certain early complications of trauma or procedure"	"958-959.99"	1	0	""	0	18	"injuries & poisonings"
958.6	"Volkmann's ischemic contracture"	958	"Certain early complications of trauma or procedure"	"958-959.99"	1	0	""	0	18	"injuries & poisonings"
958.7	"Traumatic subcutaneous emphysema"	958.2	"Traumatic and surgical subcutaneous emphysema"	"958-959.99"	1	0	"Both"	0	18	"injuries & poisonings"
958.8	"Other early complications of trauma"	1012	"Late effect"	""	1	1	"Both"	0	0	-
958.9	"Traumatic compartment syndrome"	958	"Certain early complications of trauma or procedure"	"958-959.99"	1	0	""	0	18	"injuries & poisonings"
958.90	"Compartment syndrome NOS"	958	"Certain early complications of trauma or procedure"	"958-959.99"	1	0	""	0	18	"injuries & poisonings"
958.91	"Traumatic compartment syndrome of upper extremity"	958	"Certain early complications of trauma or procedure"	"958-959.99"	1	0	""	0	18	"injuries & poisonings"
958.92	"Traumatic compartment syndrome of lower extremity"	958	"Certain early complications of trauma or procedure"	"958-959.99"	1	0	""	0	18	"injuries & poisonings"
958.93	"Traumatic compartment syndrome of abdomen"	958	"Certain early complications of trauma or procedure"	"958-959.99"	1	0	""	0	18	"injuries & poisonings"
958.99	"Traumatic compartment syndrome of other sites"	958	"Certain early complications of trauma or procedure"	"958-959.99"	1	0	""	0	18	"injuries & poisonings"
959	"Injury, other and unspecified"	1009	"Injury, NOS"	""	1	1	""	0	0	-
959.0	"Other and unspecified injury to head, face, and neck"	1009	"Injury, NOS"	""	1	1	""	0	0	-
959.01	"Head injury NOS"	1009	"Injury, NOS"	""	1	1	""	0	0	-
959.09	"Injury of face and neck"	1009	"Injury, NOS"	""	1	1	""	0	0	-
959.1	"Other and unspecified injury to trunk"	1009	"Injury, NOS"	""	1	1	""	0	0	-
959.11	"Other injury of chest wall"	1009	"Injury, NOS"	""	1	1	""	0	0	-
959.12	"Other injury of abdomen"	1009	"Injury, NOS"	""	1	1	""	0	0	-
959.13	"Fracture of corpus cavernosum penis"	1009	"Injury, NOS"	""	1	1	""	0	0	-
959.14	"Other injury of external genitals"	1009	"Injury, NOS"	""	1	1	""	0	0	-
959.19	"Other injury of other sites of trunk"	1009	"Injury, NOS"	""	1	1	""	0	0	-
959.2	"Other and unspecified injury to shoulder and upper arm"	1009	"Injury, NOS"	""	1	1	""	0	0	-
959.3	"Other and unspecified injury to elbow, forearm, and wrist"	1009	"Injury, NOS"	""	1	1	""	0	0	-
959.4	"Other and unspecified injury to hand, except finger"	1009	"Injury, NOS"	""	1	1	""	0	0	-
959.5	"Finger injury NOS"	1009	"Injury, NOS"	""	1	1	""	0	0	-
959.6	"Other and unspecified injury to hip and thigh"	1009	"Injury, NOS"	""	1	1	""	0	0	-
959.7	"Other and unspecified injury to knee, leg, ankle, and foot"	1009	"Injury, NOS"	""	1	1	""	0	0	-
959.8	"Other and unspecified injury to other specified sites, including multiple"	1009	"Injury, NOS"	""	1	1	""	0	0	-
959.9	"Other and unspecified injury to unspecified site"	1009	"Injury, NOS"	""	1	1	""	0	0	-
960	"Poisoning by antibiotics"	960	"Poisoning by antibiotics"	"960-979.99"	1	0	""	0	18	"injuries & poisonings"
960.0	"Poisoning by penicillins"	960.2	"Allergy/adverse effect of penicillin"	"960-979.99"	1	0	"Both"	0	18	"injuries & poisonings"
960.1	"Poisoning by antifungal antibiotics"	960.3	"Poisoning by antifungal antibiotics"	"960-979.99"	1	0	"Both"	0	18	"injuries & poisonings"
960.2	"Poisoning by chloramphenicol group"	960.1	"Adverse effects of antibacterials (not penicillins)"	"960-979.99"	1	0	"Both"	0	18	"injuries & poisonings"
960.3	"Poisoning by erythromycin and other macrolides"	960.1	"Adverse effects of antibacterials (not penicillins)"	"960-979.99"	1	0	"Both"	0	18	"injuries & poisonings"
960.4	"Poisoning by tetracycline group"	960.1	"Adverse effects of antibacterials (not penicillins)"	"960-979.99"	1	0	"Both"	0	18	"injuries & poisonings"
960.5	"Poisoning of cephalosporin group"	960.1	"Adverse effects of antibacterials (not penicillins)"	"960-979.99"	1	0	"Both"	0	18	"injuries & poisonings"
960.6	"Poisoning of antimycobacterial antibiotics"	960	"Poisoning by antibiotics"	"960-979.99"	1	0	""	0	18	"injuries & poisonings"
960.7	"Poisoning by antineoplastic antibiotics"	963.1	"Antineoplastic and immunosuppressive drugs causing adverse effects"	"960-979.99"	1	0	"Both"	0	18	"injuries & poisonings"
960.8	"Poisoning by other specified antibiotics"	960	"Poisoning by antibiotics"	"960-979.99"	1	0	""	0	18	"injuries & poisonings"
960.9	"Poisoning by antibiotic NOS"	960	"Poisoning by antibiotics"	"960-979.99"	1	0	""	0	18	"injuries & poisonings"
961	"Poisoning by other anti-infectives"	961	"Poisoning by other anti-infectives"	"960-979.99"	1	0	""	0	18	"injuries & poisonings"
961.0	"Poisoning by sulfonamides"	961.1	"Poisoning/allergy of sulfonamides"	"960-979.99"	0	0	"Both"	0	18	"injuries & poisonings"
961.1	"Poisoning by arsenical anti-infectives"	961	"Poisoning by other anti-infectives"	"960-979.99"	1	0	""	0	18	"injuries & poisonings"
961.2	"Poisoning by heavy metal anti-infectives"	961	"Poisoning by other anti-infectives"	"960-979.99"	1	0	""	0	18	"injuries & poisonings"
961.3	"Poisoning by quinoline and hydroxyquinoline derivatives"	961	"Poisoning by other anti-infectives"	"960-979.99"	1	0	""	0	18	"injuries & poisonings"
961.4	"Poisoning by antimalarials and drugs acting on other blood protozoa"	961	"Poisoning by other anti-infectives"	"960-979.99"	1	0	""	0	18	"injuries & poisonings"
961.5	"Poisoning by other antiprotozoal drugs"	961	"Poisoning by other anti-infectives"	"960-979.99"	1	0	""	0	18	"injuries & poisonings"
961.6	"Poisoning by anthelmintics"	961	"Poisoning by other anti-infectives"	"960-979.99"	1	0	""	0	18	"injuries & poisonings"
961.7	"Poisoning by antiviral drugs"	961	"Poisoning by other anti-infectives"	"960-979.99"	1	0	""	0	18	"injuries & poisonings"
961.8	"Poisoning by other antimycobacterial drugs"	960	"Poisoning by antibiotics"	"960-979.99"	1	0	""	0	18	"injuries & poisonings"
961.9	"Poisoning by other and unspecified anti-infectives"	961	"Poisoning by other anti-infectives"	"960-979.99"	1	0	""	0	18	"injuries & poisonings"
962	"Poisoning by hormones and synthetic substitutes"	962.3	"Hormones and synthetic substitutes causing adverse effects in therapeutic use"	"960-979.99"	1	0	"Both"	0	18	"injuries & poisonings"
962.0	"Poisoning by adrenal cortical steroids"	962.1	"Adrenal cortical steroids causing adverse effects in therapeutic use"	"960-979.99"	1	0	"Both"	0	18	"injuries & poisonings"
962.1	"Poisoning by androgens and anabolic congeners"	962	"Poisoning by hormones and synthetic substitutes"	"960-979.99"	1	0	""	0	18	"injuries & poisonings"
962.2	"Poisoning by ovarian hormones and synthetic substitutes"	962.3	"Hormones and synthetic substitutes causing adverse effects in therapeutic use"	"960-979.99"	1	0	"Both"	0	18	"injuries & poisonings"
962.3	"Poisoning by insulins and antidiabetic agents"	962.2	"Insulins and antidiabetic agents causing adverse effects in therapeutic use"	"960-979.99"	1	0	"Both"	0	18	"injuries & poisonings"
962.4	"Poisoning by anterior pituitary hormones"	962.3	"Hormones and synthetic substitutes causing adverse effects in therapeutic use"	"960-979.99"	1	0	"Both"	0	18	"injuries & poisonings"
962.5	"Poisoning by posterior pituitary hormones"	962.3	"Hormones and synthetic substitutes causing adverse effects in therapeutic use"	"960-979.99"	1	0	"Both"	0	18	"injuries & poisonings"
962.6	"Poisoning by parathyroid and parathyroid derivatives"	962.3	"Hormones and synthetic substitutes causing adverse effects in therapeutic use"	"960-979.99"	1	0	"Both"	0	18	"injuries & poisonings"
